name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
A39	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
A40	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
A41	SEEG	µV	0.08	300	1000	not applied	resected	normal	n/a	n/a	trained
A42	SEEG	µV	0.08	300	1000	not applied	resected	seizure onset zone	n/a	n/a	trained
A43	SEEG	µV	0.08	300	1000	not applied	resected	seizure onset zone	n/a	n/a	trained
A44	SEEG	µV	0.08	300	1000	not applied	resected	seizure onset zone	n/a	n/a	trained
A45	SEEG	µV	0.08	300	1000	not applied	resected	seizure onset zone	n/a	n/a	trained
A46	SEEG	µV	0.08	300	1000	not applied	resected	seizure onset zone	n/a	n/a	trained
A47	SEEG	µV	0.08	300	1000	not applied	resected	normal	n/a	n/a	trained
A48	SEEG	µV	0.08	300	1000	not applied	resected	normal	n/a	n/a	trained
A49	SEEG	µV	0.08	300	1000	not applied	resected	normal	n/a	n/a	trained
A50	SEEG	µV	0.08	300	1000	not applied	resected	spiking	n/a	n/a	unused
A51	SEEG	µV	0.08	300	1000	not applied	resected	spiking	n/a	n/a	unused
A52	SEEG	µV	0.08	300	1000	not applied	resected	spiking	n/a	n/a	unused
B1	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B2	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B3	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B4	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B5	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B6	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B7	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B8	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B9	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B10	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B11	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B12	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B13	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B14	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B15	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B16	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B17	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	parietal	trained
B18	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	parietal	trained
B19	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B20	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B21	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B22	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B23	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B24	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B25	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	parietal	trained
B26	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	parietal	trained
B27	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	central	trained
B28	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	central	trained
B29	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	central	other
B30	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B31	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	frontal	other
B32	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B33	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B34	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B35	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	central	trained
B36	ECOG	µV	0.08	300	1000	not applied	resected	artifact	L	central	unused
B37	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B38	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B39	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B40	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B41	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
B42	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B43	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B44	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B45	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B46	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B47	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B48	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B49	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B50	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B51	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B52	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B53	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B54	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B55	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B56	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B57	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B58	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B59	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B60	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B61	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B62	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B63	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B64	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
