name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
A1	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A2	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A3	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A4	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
A5	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
A6	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
A7	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
A8	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
A9	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
A10	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
A11	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
A12	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	parietal	trained
A13	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
A14	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
A15	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
A16	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
A17	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A18	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A19	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A20	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A21	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
A22	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
A23	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
A24	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
A25	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
A26	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
A27	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A28	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A29	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A30	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A31	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A32	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
A33	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	occipital	trained
A34	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A35	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A36	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A37	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A38	ECOG	µV	0.08	300	1000	not applied	resected	artifact	n/a	n/a	unused
A39	ECOG	µV	0.08	300	1000	not applied	resected	artifact	n/a	n/a	unused
A40	ECOG	µV	0.08	300	1000	not applied	resected	artifact	n/a	n/a	unused
A41	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	occipital	trained
A42	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	occipital	trained
A43	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	occipital	trained
A44	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	occipital	trained
A45	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	temporal	trained
A46	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
A47	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
A48	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
A49	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	frontal	other
A50	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	frontal	other
A51	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	frontal	trained
A52	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	frontal	trained
A53	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	frontal	trained
A54	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	frontal	other
A55	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	frontal	other
A56	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	frontal	other
A57	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	frontal	other
A58	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	frontal	other
A59	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	frontal	trained
A60	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	frontal	trained
A61	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	frontal	trained
A62	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	frontal	other
A63	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	frontal	other
A64	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	frontal	other
