name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
A1	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
A2	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
A3	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A4	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A5	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A6	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A7	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A8	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	parietal	other
A9	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	parietal	other
A10	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	parietal	other
A11	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A12	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A13	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A14	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A15	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A16	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
A17	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A18	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A19	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A20	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A21	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A22	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A23	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A24	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A25	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A26	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A27	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A28	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A29	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
A30	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	temporal	unused
A31	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
