name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
A33	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	occipital	trained
A34	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	occipital	trained
A35	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	occipital	trained
A36	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	occipital	trained
A37	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	occipital	trained
A38	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
A39	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
A40	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	parietal	other
B1	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B2	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B3	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B4	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B5	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B6	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B7	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B8	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B9	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B10	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B11	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B12	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B13	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B14	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B15	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B16	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B17	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B18	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B19	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B20	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B21	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	central	other
B22	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B23	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B24	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B25	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B26	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	frontal	other
B27	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B28	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B29	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B30	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	central	trained
B31	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	parietal	trained
B32	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B33	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B34	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B35	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B36	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B37	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	parietal	trained
B38	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	parietal	trained
B39	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B40	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B41	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B42	ECOG	µV	0.08	300	1000	not applied	preserved	spiking	L	temporal	other
B43	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B44	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B45	ECOG	µV	0.08	300	1000	not applied	preserved	seizure onset zone	L	parietal	trained
B46	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B47	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B48	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B49	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
B50	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B51	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B52	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B53	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B54	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B55	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B56	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B57	ECOG	µV	0.08	300	1000	not applied	resected	spiking	L	temporal	other
B58	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B59	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B60	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B61	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B62	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	temporal	trained
B63	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
B64	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	L	parietal	trained
