name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
B46	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	parietal	other
B47	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
B48	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
B49	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
B50	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
B51	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
B52	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	central	trained
B53	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	central	trained
B54	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
B55	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
B56	ECOG	µV	0.08	300	1000	not applied	resected	seizure onset zone	R	parietal	trained
B57	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
B58	ECOG	µV	0.08	300	1000	not applied	preserved	normal	R	frontal	trained
B59	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	frontal	trained
B60	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	temporal	trained
B61	ECOG	µV	0.08	300	1000	not applied	resected	normal	R	temporal	trained
B62	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
B63	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
B64	ECOG	µV	0.08	300	1000	not applied	resected	spiking	R	temporal	other
